AccountId,Pool Balance,Incentive Share
5EHWF9kAEckBFdqCHJ4pX1XjsFVT2qVNfXWhZeNEXviUTjMv,0,233902751391
5EyTwnsaVh6rLuB62kuirJAbx3GSykjUNQoSgw6YQ3Uudwzz,0,202413891820
5F9bXQePzYxuBBNVfUa3camwqSPRYekxeZLaDePXiVwmhpxT,0,15408944728
5HRSgFPpsS9exdMsUtf6dfBDMxEQ2P2TkfvCdmH8AKoh8jVf,0,21845680668
5GeT7Aazhx5X1DWM2h1xm2ZQUy2WxrxnSnTFNRZTLbipKqcP,0,362747737425
5Eo6HLwLskpMoDU3QG7PSzTUgoYRrksTMKUy3Ho2TXKoUMUo,0,4134571148195
5GbXYVa7DD4k9pFqUAKiD3DDfXVBXz6mst8Ju1E6LLPKoaUv,0,271548847309
5DUN5o3DamMh5U5rwvbAaCaqChv83FMXmV7LPM2fzqnr2p5Y,11816328763,0
5FYs7z77W8WwNwJfcw2tYayCUAsqpoDXfaA5FUa3cWiDLDw8,0,102499431353
5DqRWL8R4qzusyFyqxDqeMatUHZhtX1Ld2CPjqCYDpya2CYC,0,495136374666
5CcuFjs8CvnKQRJNSVMdD4hLgX6JYRNbqyPyYUeUainNUDHb,3662848241,0
5DyDBnRxvyMc5m1nYXkbnyRngyJfWrHDxjhs3NTDefQnf9L1,146297794948337,0
5FefwC1TCtbetAkiJFLHidKFquHWn8H37oq9MmEZuGXk871J,0,233410901672
5EYCAe5fiQJsoL71D8qNrZ7NznTuLKXk24Wjp9pe18su2Yk1,103667888,0
5Dz1TJhbvsQRVdcz3KsNxUftkU8nmowUQVh4TzyodTiT7Yb5,0,411055111998
5DCoaBXCxQ6cansiFh1WAMFKaLMQLuzBcTk68eJPoKXshJrz,0,3083394455690
5Fvcdqi5k6pV2CotYRkQSFe2zGhe1Bq7Ad2YNBN7Uiydz6oi,0,10033618895
5EetwP1nJ42KtwGaXASn78Bh4M6Bhg125TsewMf3SnqsMxtJ,0,3426124367801
5GNJYvYhDXRNHELqEbigLdpxpUcHqGmbH2q2S4VKQfVTaCpV,0,2228818379677
5Da9nDjxrFFdNTXG6THc1ohXQonuynjxgJdNqApDVizvTC8h,0,10784745369492
5FbgeZffiBDzZ9EYnSiqzbEdeEvr9Nq3y3rYbeWrcrg4E8ak,0,61342223085
5FLatVBwAAfjX7yKt2d1TGZWJFxNC9yAnRzxxyQbQQeRg6My,19875876451,0
5HWCy9CUf5bdNWafUMF5m1DXF75ScLwLHsdJJTXkXS1vFRTM,0,534346162343
5HBDHvdAdByZKer9wtHiQ5VPjZdXDvvu67UHnCRMq5GZdyAY,0,46773325341
5F5421Wt7Cx7LfQzumJTv1e8ATyGHaA6sPosE4p894oGD2Tz,0,180885869504
5CtMRnfxY8e8xJkpM6Ry838mTVoajKFgByZG5SFN1Rs7jGn9,582816475,59882662652
5HYsQKXAVLFNDvWEuGpew4QW6F7ZyjLECrTWURZBQSFi3hnR,0,54561041635
5CqMDgzckbN8LWuackHnoNKQsfjyMtJWTinAB9huq1NqwzqS,0,338985093052
5FCWeSGbaZYbJtD8u9VDBNTgwVen7uJzNDe4pmADLRisbz7S,0,8154614431683
5H9axSWnNEBkozjKg1RuvQRH6gtGtfRCTZL7vrjwrhRP2rt5,0,199706001000
5EKsdjwtm55no2FQ64pdYCKgGRz6qzkm8fkHViGfE343F5Kj,0,149409292454
5EXbHkKczMciJBBpDPfySuExG5QQNXaZHCaV4DbZJhL9UgYq,0,159586833929
5GZCiMZRzmyPUMaiLNCwuV5zUzC2E3p93V3ZKed6DCZVZZ9u,0,502162389972
5FCLbQYRgS9dh4JfryexxGBmmTpBcWQcn9w95kaJTZok2Yog,0,15687774671145
5FbfjNGvTd2gqeN849dvYF3jf2T6DdoVpHoabfbqdZZ9nzaa,0,140044269723
5HBspBWUy17J2oWPP22oTxnQnhVrwpGH2ms7ZAuZBQMt4y1C,0,476026214818
5H74gZ8ZEmGouL5jTGGBR439WScprreAcHmxeUvqNAufwToH,0,146628389960
5CUq1jcWL8sVnkZHJVXuPUfGEtDMuUmrNiR86GjPUDJAEV42,0,892452039678
5ECcovYsEUvqFNuLhfJC8ji9HASHzXtXNcrUjCp1FuGY6cQy,0,3015417719806
5GzZLDhmFHmPH5SsKUZPT8bqEecRPvHf6C6Evfzd3RAzQzg5,0,5357766356743
5D54Zp5xQL9UHd2UxRvhfHsDKqtWHb8WMB7UUBkoXEP3zubo,22677551707,1362186820320
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,0,4317050803572
5DP4BPhZcGmLkVFU3afjYoVuLxxkJeLXQ9gLXxmrf5xGTTfS,0,279157419101
5EXNWcTZ5kZ5wnie58S1YhiYBRRRadBifYtv1VKagxb444W7,0,279729483403
5H6YjD6UXkL1odHMrQa23Rqo9CQVfxM3JYnyZ7rubokG9yxS,0,1732288605306
5EZu48v5LnTocdpBcYXUaQ7ju34ZnxTKiswriHgnTmzVVoB8,361989740,77342062669
5CqNha6s5veYUhM1hG2y4uTD53bDfxBobvgaPBPRmxQ8n7y6,0,23071069441
5HmgxDrKNSbXQRK4gvNao74zVu3FC4wL86FBnuaWAQ4tvtQM,0,412614315238
5DvmF2mPdbrrRRLds4LM68h3pbNGo4XyeNXJPVUeCcxSL2Q5,446511348,0
5DWpX5RdYBwstMoMFdtrLhjVDfKhQGbhVACG43wBVjnoC2uT,1489078297,0
5DD4YwLvPBeC4vCeDHcEH1zKKwbu1CqBBfC3wa5QRRiknUq6,0,22810194247
5DMHxzxtT3LWpL5ViG2g4xyNXgcegCAgDNhNLiu7VgPmadvt,0,161115448968
5Ft6ENtYp95D6pn2o8Ex74u4p8ppMuS6r9LeZMUWKXZqGKiP,0,11136355854
5H5q26BECoANiskfRVLWR3cnZx7vSa6ZoHsJSdD9BCgR9jDN,0,262977559665
5H1ndjgQnxbgaPMjp1ZiM7P3E6tVndMMRVwVEN5hWsWotw4c,0,25911537160
5DhDv5XdcpH1i7jY44JGXrQ762CfSBqgPd37AK5k7Ftr8AEL,0,11664368250215
5CwRhBKmEyhLR9L9uhQFeBnkCaAUTXXZdJxjXfCbVdH32djh,880383560190,0
5CicWVKyxmDngMwewaEffQsoVJQTo78px4cecfCS9FwxUBm9,2041621626,437305222311
5DZPyPCfPxQVaTRv8zFdWJwkryNvKszdrewevFXfYp2coiGJ,0,1110280224289
5FcGpMXB9XMetNyhmb4PGzc68tNQN1S9cgC5xcYqLuup3HMX,0,10001914242176
5Gb7PoHGFFGYNhQdPTSjpVpK3XsgVDyhmZtNhZ1UpF6b4YKw,0,291911466441
5GBP7bm4hmcRiHDoX6iWareKCK9FGFBHuCbmTZQ9LqT6kiwC,0,117414142651
5GTMKMNZfJzdcECYtKeCB6hSr1LeKnucSfFhbqHsxZbv8rNA,0,26749775342
5DwASpg7N6ZQDP6r3Gamv9eimJx8VfkC4pJfDuAasQxtFdav,214744089759,0
5FqZhwoyrCmw6YtmMUeSDkHkFvZHkFEJrjaD8kt3Zq2kD1ZL,0,197900980868
5GBo9tzSrigJXxboRRW7obT3KXr2cJWEZwzEryGCsqA6KqeM,177503260723,34186477455223
5Fxny14sMqWJx1zuqa2S9NBPjzS6VP7Xm4uJk1169CG615gv,0,13836225088
5ChV2NefDReFKY6W2bCbaLpNafqwpc4FQwDdSoGYDVRKwWkb,1386252045,0
5GRM4r9aHBathkY786sJU6Qwj8biUVAPrnWNiJ32bk48K144,279356018,43601366738
5HRNDvvtSsdFgD4Me1LCcdXgdtNcGC8ZdV6pP2xxme6MEWDx,0,50286314957
5HBxJCv7FqNvswRWv13d33iedWUoUGtkcGaRcE8VRn3jnvhJ,0,1200182768896
5DvxwWFxUBXinc5y97szTUAKA24HkrozmbtCjT8rkqoKEQpa,0,10024808036
5EL4BhAQpgrVHSKpuqndqJCVJGS4fnP3KnXwc94nLGzubYAc,0,102745388319
5HBq84kwxE6mn4SzSfHsLDTQ4tqex9ytobJYXahHVgbX5oup,0,87884938729
5DtU9gN9ZErimLFvPgfHAzLAAro9Wp4mQhPFsJjxLajGivJC,0,10660076544
5GKWT9HxmFPiBKyw93F21qYxGCbbRXXFpvDKRBsxyhdTzpj7,0,326447354260
5FP3wjUPBFfYMvGfn4JKkYJK7FrJZBGQDrPyjaALoRPT34Sp,0,120680921707
5FWpgZPQpZd3A2753pd56YjYSTWrCic3e5jsSUWxBi2mL8dg,2614883342,2585623829745
5CngPaqWCYb8mDtFKgRqcAQEsYbcqNEbV4WyAuxFuh82Wo5d,0,14128235405
5HGchGXpgUDZw7sX9N3tVnb39zMvU2TJaS1oSHhCqjtKjgCH,1007959214,75330209154
5CZb25hkpFr75rHRV24fASe8HztFrBSCvkQNUkiNfEGcwfvV,0,192280165372
5Gj92ct2p7q452E14Soxqcg6pxuEzeJjpfByfMrV8UP9Lg6p,0,973979397107
5CyZWhzVtNCP4VHPpZvP8RSVZSDMyD76easi4k4zXM5d5zsb,0,746413778307
5EUytMuz4oFf1xoMoBrdJ9UhcjbXAxyL3KDq26xihk39yHKg,2184113659,0
5HeXq63icVSggCUe6j3XUStTiGb31eDZFFKjheTko5GqeFgr,0,13399903411
5HmhTNPZZFKFxyd7GWEZD5JKmBCso5GGX1dNVKVfw5WjAqFD,0,3617649327279
5GgWAVbHhiquDVAFusdr5syfpzSU7HcRiJ18v1xP1i1zzJuf,0,821271160353
5GGwAwQnTe7gPbW2GeFjrLYHowSms4yUCSUfFkTqiu8mWGe9,0,75643882609
5DcXGPJcbN2vC55zstGh6ZXRR5zJGD2cADhoY9QzNd8Abh79,0,91178503618
5DnyS2Cbkbgs96KPcvdah6PHMghZ5zL9JjYF5YU9JJb8A8LY,0,3387751202137
5H3md7x3HtZjDt9vbcvwqGnVTWnoErrTVpzQin2jNeri7aJC,0,1263122404787
5GnEdqDVWkGayiPjdiAmQD6j8NQXFSfZcTpyw3NnbnVGCrNL,0,10025665703
5CwV69HG4xcoKxiAi8uqfe4WJhGBFSjhcwEWFySLNCJLd3Xd,0,35920960107
5E1v8zZos2cghEdfUX4QdLyhHDVPe65XCc1fVaTU8EQzXFVZ,9082826572,0
5ELJk8ocd9irrEJRzNzEbSzHAc6zEJGNW5PaFotPSzxFPkhz,4398428551,229585167471
5C5UfFJBdABBQfkLXHskofR5NzEG79n7t8dZfbM67HgeFvA2,0,10030456624
5DHXS7rwyadq2K85oLEa9WppTGkH21XcgoZtgtNUxPXvD9Tz,0,33125466738568
5Cd1K9UM2vGkqpBeTqinwXiSXhdZNexe6qrzRZsqLK8RssE1,0,23817942574044
5GgvWoTKyrU8czUygX8wxv8CHhk4n7s2gPESNTES9BuyykY5,0,99176454859
5EcdGUHdTn926C2toHFGheMMc3Tr44WmjW5P1qvnutReLiZb,0,4148986069031
5Ctjm2bwiJkppTXr8B1S6m5dFJKLcD6qfwMjLechTs4yLSTD,0,28275729357
5HGRWqG1kwRQDZoBk5JixenZhke7vsD4HwWec55C6rbrpKAG,0,100713405618
5F4cqaC3EECQbfh7gpiW6D8RCgQdH83wQddWRyR3x23xSnZh,0,132177338854
5HRRU6LUDYUowbneh4iH6X3iVThRBpKTRCYLhYWbvxsxrwxT,0,42016593511
5CzKnbNBAyYWFYFcNkPbJBFyEGUK4hTzarBEk18ws8E3q5ps,0,14962530947
5GnDbMjNTe3jKiQS6uPqL43Vu6CM5VzFaRxTm42mCQ4Vh8n8,0,40169651988
5DZnF6gRxKkw1enwefBa8HUrYtLrD1G9fkrburK84GnunM7E,1559298820,0
5G4UwKvEWgb4SnrD2w8VcbH2d5yqyjLV5cqaLQNAUUKyL2DW,0,362511049395
5Cg2v9MHU8ZvqBNobjx9TQiGaRx6W5e9B1uNp9yqF4SdUm6B,4836956298,614395299941
5GSQjwf3pJ8vG9QtbQd8sf9U4G77VaUxwFfAPgpzwDnQiF9U,1315887299036,0
5D4THRZ8jRmKFe6QPbtxQoLiV55nrEyPN136jdixtf6aFgqR,0,423673703319710
5DvQEZS6ywxhfLNq4BaP3vNssCdT1yPnqabbYtEDpB8ZnUSf,0,3245283518856
5HmziYKdmuSwdCLrsAnhmUDZMpvXvD8if8HNSKBHMEGr83ae,0,54935984423
5EC2X4ozRgjkseyZGYh3Vc8VsqybY1Caw7gpHZP1JPMaUwst,0,2086004245359
5E5MGyG2N33nuJtpWREWhoE1nHkUbofWT8moAL7enLMjYbkv,100000000,0
5DWfZwYL4jteGqfvm6vQmhkzTqNXnCk6A8PSA5zHdc8u3kfD,240788796,15736279957
5GQgZmdEMcwQkcKXpjkXzjxfLCDHwpSB3TfGz1LU1t8qQPTk,0,315622763756
5G25enZWhmi381QdG2UZaBft28XHY9UHQASwPNHdCrXKeVWZ,0,37877021385
5HRQkYGZ6jjKseWF8bUjmJh5HWQN28HuBQ9MmXHs6ihzoPyp,0,37586957144
5DLDQf49ZvNemrdKiLML1CzeS11VTKmezxCQ9oHwiPWFiLvw,0,687349672450
5H1ACaPpvKdKUU1mz8ntkVfFjdoVktP4hNwhy2L4qgSbviYk,0,11661946128
5DCfqGBg9ujzp7b9oQhprVGHcVesHswuDWGwimFSNWobLVnD,0,2952412874585
5HnBagircVsjZbZKBqvo6Eq4GNovrBbFnsG4zUj33wo2jy1x,0,226439371482
5GBQGsAApzCKMGuMonJ9Fv186P2ZEoJX193qCQy9Un4jVNBM,0,325504675993
